nadh	C00004
h	C00080
C02290	C02290
h2o	C00001
C00318	C00318
nh4	C00014
h	C00080
C00154	C00154
C00318	C00318
coa	C00010
C02990	C02990
C02301	C02301
h2o	C00001
C00162	C00162
C00318	C00318
C00318	C00318
C04114	C04114
h2o	C00001
C00319	C00319
atp	C00002
C06124	C06124
adp	C00008
C02075	C02075
h2o	C00001
C19962	C19962
C00162	C00162
udpgal	C00052
C00319	C00319
udp	C00015
C01747	C01747
C00307	C00307
C00319	C00319
cmp	C00055
C03640	C03640
C00353	C00353
C11893	C11893
C11900	C11900
C07394	C07394
C11862	C11862
C11864	C11864
co2	C00011
C11861	C11861
C11863	C11863
co2	C00011
C11859	C11859
C11862	C11862
C11858	C11858
C11859	C11859
C00243	C00243
h2o	C00001
C00267	C00267
C00124	C00124
mlthf	C00143
dcmp	C00239
dhf	C00415
C03495	C03495
gua	C00242
h2o	C00001
xan	C00385
nh4	C00014
gsn	C00387
h2o	C00001
gua	C00242
rib-D	C00121
C00323	C00323
malcoa	C00083
C15525	C15525
coa	C00010
co2	C00011
C00406	C00406
malcoa	C00083
C16405	C16405
coa	C00010
co2	C00011
C15801	C15801
o2	C00007
C15793	C15793
h2o	C00001
C15810	C15810
atp	C00002
C15813	C15813
ppi	C00013
C15785	C15785
o2	C00007
nadph	C00005
C15796	C15796
nadp	C00006
h2o	C00001
C14087	C14087
nad	C00003
h2o	C00001
C14088	C14088
nadh	C00004
h	C00080
C15786	C15786
o2	C00007
nadph	C00005
C15797	C15797
nadp	C00006
h2o	C00001
C15802	C15802
o2	C00007
C15803	C15803
h2o	C00001
C15803	C15803
C15794	C15794
g3p	C00118
ru5p-D	C00199
gln-L	C00064
pydx5p	C00018
glu-L	C00025
pi	C00009
h2o	C00001
C15800	C15800
o2	C00007
C15792	C15792
h2o	C00001
C15787	C15787
o2	C00007
nadph	C00005
C15798	C15798
nadp	C00006
h2o	C00001
C15799	C15799
o2	C00007
C15791	C15791
h2o	C00001
C01159	C01159
atp	C00002
C06189	C06189
adp	C00008
pi	C00009
C05593	C05593
o2	C00007
nadh	C00004
h	C00080
34dhpha	C01161
nad	C00003
h2o	C00001
C01157	C01157
nad	C00003
C01877	C01877
nadh	C00004
h	C00080
C01157	C01157
nad	C00003
C04281	C04281
nadh	C00004
h	C00080
C01157	C01157
nadp	C00006
C01877	C01877
nadph	C00005
h	C00080
C01157	C01157
nadp	C00006
C04281	C04281
nadph	C00005
h	C00080
C01157	C01157
fad	C00016
C04281	C04281
fadh2	C01352
C01157	C01157
C03440	C03440
udpg	C00029
C01424	C01424
udp	C00015
C01158	C01158
C19946	C19946
nadp	C00006
h2o	C00001
C19945	C19945
nadph	C00005
h	C00080
C16391	C16391
nadh	C00004
h	C00080
C16392	C16392
nad	C00003
h2o	C00001
C16402	C16402
nadph	C00005
h	C00080
C16403	C16403
nadp	C00006
h2o	C00001
C15681	C15681
amet	C00019
C18846	C18846
ahcys	C00021
C13621	C13621
C13622	C13622
C13645	C13645
C12213	C12213
C12214	C12214
atp	C00002
C12212	C12212
adp	C00008
C12213	C12213
C12211	C12211
C12212	C12212
C12210	C12210
glu-L	C00025
C12211	C12211
akg	C00026
C03004	C03004
o2	C00007
nadph	C00005
h	C00080
C04353	C04353
co2	C00011
nadp	C00006
h2o	C00001
C00406	C00406
C12203	C12203
C20367	C20367
C20366	C20366
no2	C00088
C05619	C05619
coa	C00010
atp	C00002
C12203	C12203
amp	C00020
ppi	C00013
C02947	C02947
o2	C00007
nadph	C00005
h	C00080
C10434	C10434
nadp	C00006
h2o	C00001
C02646	C02646
C12206	C12206
pre8	C06408
hgbyr	C06399
adphep-D,D	C06397
adphep-L,D	C06398
adphep-D,D	C06397
adphep-L,D	C06398
C06395	C06395
C06396	C06396
C06390	C06390
C06392	C06392
h2o	C00001
C06388	C06388
C06389	C06389
co2	C00011
C06383	C06383
h2o	C00001
C06384	C06384
nh4	C00014
C06382	C06382
C06383	C06383
co2	C00011
C06381	C06381
h2o	C00001
C06382	C06382
nh4	C00014
C11143	C11143
h2o	C00001
nad	C00003
C11142	C11142
nadh	C00004
h	C00080
h2s	C00283
ficytc	C00125
C00087	C00087
focytc	C00126
h	C00080
amet	C00019
C06403	C06403
ahcys	C00021
C06404	C06404
malcoa	C00083
anth	C00108
coa	C00010
C03147	C03147
C05653	C05653
h2o	C00001
C00058	C00058
anth	C00108
C18154	C18154
C00138	C00138
C18153	C18153
C00139	C00139
anth	C00108
o2	C00007
nadph	C00005
h	C00080
23dhb	C00196
nh4	C00014
nadp	C00006
C02775	C02775
o2	C00007
anth	C00108
co2	C00011
atp	C00002
anth	C00108
coa	C00010
amp	C00020
ppi	C00013
C02247	C02247
chor	C00251
nh4	C00014
anth	C00108
pyr	C00022
h2o	C00001
amet	C00019
anth	C00108
ahcys	C00021
C03005	C03005
kynr-L	C00328
h2o	C00001
anth	C00108
ala-L	C00041
chor	C00251
gln-L	C00064
anth	C00108
pyr	C00022
glu-L	C00025
C18157	C18157
amet	C00019
h2o	C00001
C18160	C18160
ahcys	C00021
C18160	C18160
frdp	C00448
C18162	C18162
ppi	C00013
C18161	C18161
frdp	C00448
C18163	C18163
ppi	C00013
accoa	C00024
C01918	C01918
coa	C00010
C03297	C03297
C02265	C02265
akg	C00026
phpyr	C00166
glu-D	C00217
glu-D	C00217
C02237	C02237
h2o	C00001
pyam5p	C00647
akg	C00026
pydx5p	C00018
glu-D	C00217
C06379	C06379
h2o	C00001
C00060	C00060
glu-D	C00217
mea	C00218
glu-L	C00025
nh4	C00014
C01046	C01046
C03623	C03623
h2o	C00001
mea	C00218
akg	C00026
C02721	C02721
h2o	C00001
nadp	C00006
pyr	C00022
mea	C00218
nadph	C00005
h	C00080
atp	C00002
glu-L	C00025
mea	C00218
adp	C00008
pi	C00009
C03153	C03153
C00390	C00390
ficytc	C00125
C00399	C00399
focytc	C00126
h	C00080
C01617	C01617
akg	C00026
o2	C00007
C00389	C00389
succ	C00042
co2	C00011
h2o	C00001
C00390	C00390
nad	C00003
C00399	C00399
nadh	C00004
h	C00080
C02294	C02294
h2o	C00001
mea	C00218
urea	C00086
C00390	C00390
C00244	C00244
C00399	C00399
no2	C00088
h2o	C00001
C00399	C00399
succ	C00042
C00390	C00390
fum	C00122
mnl1p	C00644
h2o	C00001
mnl	C00392
pi	C00009
C00390	C00390
C00028	C00028
C00399	C00399
C00030	C00030
amp	C00020
h2o	C00001
imp	C00130
nh4	C00014
amet	C00019
5mta	C00170
C02926	C02926
amp	C00020
h2o	C00001
adn	C00212
pi	C00009
amp	C00020
h2o	C00001
adn	C00212
pi	C00009
amp	C00020
h2o	C00001
ade	C00147
r5p	C00117
amp	C00020
h2o	C00001
ade	C00147
r5p	C00117
atp	C00002
adn	C00212
adp	C00008
amp	C00020
ap4a	C01260
h2o	C00001
atp	C00002
amp	C00020
C06197	C06197
h2o	C00001
adp	C00008
amp	C00020
C07084	C07084
nad	C00003
C07085	C07085
nadh	C00004
h	C00080
atp	C00002
dnad	C00857
nh4	C00014
amp	C00020
ppi	C00013
nad	C00003
C00054	C00054
h2o	C00001
amp	C00020
pi	C00009
C06587	C06587
h2o	C00001
C02370	C02370
C00596	C00596
C01998	C01998
h2o	C00001
C00511	C00511
nh4	C00014
frdp	C00448
C19973	C19973
ppi	C00013
C14090	C14090
nad	C00003
h2o	C00001
C14091	C14091
nadh	C00004
h	C00080
C00128	C00128
C06140	C06140
cmp	C00055
C06139	C06139
C14088	C14088
o2	C00007
nadh	C00004
h	C00080
C02923	C02923
nad	C00003
co2	C00011
h2o	C00001
C14082	C14082
o2	C00007
nadh	C00004
h	C00080
C14089	C14089
nad	C00003
h2o	C00001
C14089	C14089
nad	C00003
C14090	C14090
nadh	C00004
h	C00080
C14083	C14083
nad	C00003
C14084	C14084
nadh	C00004
h	C00080
C14084	C14084
o2	C00007
C14085	C14085
C14085	C14085
C14086	C14086
C14086	C14086
h2o	C00001
C14087	C14087
pyr	C00022
C12482	C12482
C12483	C12483
frdp	C00448
C20162	C20162
ppi	C00013
C01054	C01054
C19918	C19918
frdp	C00448
C20161	C20161
ppi	C00013
C02587	C02587
gthox	C00127
h2o	C00001
6pthp	C03684
gthrd	C00051
C11907	C11907
C19960	C19960
C05227	C05227
h2o	C00001
ump	C00105
C00991	C00991
pap	C00053
C02592	C02592
C00054	C00054
C03642	C03642
C02538	C02538
h2o	C00001
so4	C00059
C00468	C00468
udpgal	C00052
C02545	C02545
udp	C00015
C03942	C03942
C02575	C02575
o2	C00007
nadph	C00005
h	C00080
C03434	C03434
C00698	C00698
nadp	C00006
h2o	C00001
C02583	C02583
C01664	C01664
C03636	C03636
nh4	C00014
C02593	C02593
nadp	C00006
C05273	C05273
nadph	C00005
h	C00080
frdp	C00448
C20159	C20159
ppi	C00013
C14831	C14831
C20186	C20186
C20373	C20373
C20374	C20374
h2o	C00001
C07643	C07643
C07644	C07644
C19673	C19673
malACP	C01209
C20372	C20372
co2	C00011
C00229	C00229
C12448	C12448
nadp	C00006
C20371	C20371
nadph	C00005
h	C00080
C20370	C20370
nad	C00003
C20369	C20369
nadh	C00004
h	C00080
C12470	C12470
fad	C00016
C12482	C12482
fadh2	C01352
C07888	C07888
C16550	C16550
C06754	C06754
pro-L	C00148
atp	C00002
C12470	C12470
amp	C00020
ppi	C00013
C07888	C07888
nadph	C00005
h	C00080
o2	C00007
C07643	C07643
nadp	C00006
h2o	C00001
C20375	C20375
malACP	C01209
C20376	C20376
co2	C00011
C00229	C00229
C20374	C20374
nadph	C00005
h	C00080
C20375	C20375
nadp	C00006
C16546	C16546
nadph	C00005
h	C00080
o2	C00007
C16549	C16549
h2o	C00001
nadp	C00006
C16645	C16645
h2o	C00001
coa	C00010
C16533	C16533
C14909	C14909
C19944	C19944
C00822	C00822
cys-L	C00097
C17935	C17935
C11974	C11974
C11921	C11921
C11976	C11976
dtdp	C00363
C16546	C16546
C16548	C16548
C03329	C03329
nadp	C00006
h2o	C00001
C04118	C04118
nadph	C00005
o2	C00007
h	C00080
atp	C00002
C04125	C04125
adp	C00008
C04564	C04564
atp	C00002
C04128	C04128
adp	C00008
C04565	C04565
C04637	C04637
h2o	C00001
C01277	C01277
pi	C00009
C04489	C04489
hcys-L	C00155
C04144	C04144
met-L	C00073
C04164	C04164
C00132	C00132
C06358	C06358
glc-D	C00031
C11543	C11543
amet	C00019
C16244	C16244
ahcys	C00021
co2	C00011
C00280	C00280
C00028	C00028
C20144	C20144
C00030	C00030
C06089	C06089
C20145	C20145
ppi	C00013
C16166	C16166
h2o	C00001
coa	C00010
C16513	C16513
C16532	C16532
h2o	C00001
coa	C00010
C08323	C08323
C04844	C04844
h2o	C00001
C20199	C20199
C20240	C20240
C03035	C03035
h2o	C00001
coa	C00010
C06426	C06426
ala-L	C00041
oaa	C00036
pyr	C00022
asp-L	C00049
C16169	C16169
h2o	C00001
coa	C00010
C06429	C06429
C02249	C02249
h2o	C00001
coa	C00010
C00219	C00219
C03595	C03595
h2o	C00001
coa	C00010
C03242	C03242
C16529	C16529
h2o	C00001
coa	C00010
C08320	C08320
C16528	C16528
h2o	C00001
coa	C00010
C08281	C08281
C16531	C16531
h2o	C00001
coa	C00010
C08316	C08316
C16530	C16530
h2o	C00001
coa	C00010
C16526	C16526
C04058	C04058
h2o	C00001
C03483	C03483
amp	C00020
C20465	C20465
nadph	C00005
h	C00080
C16930	C16930
nadp	C00006
ac	C00033
C20190	C20190
h2o	C00001
C20198	C20198
amp	C00020
C04058	C04058
h2o	C00001
atp	C00002
adp	C00008
C01200	C01200
pi	C00009
C00686	C00686
pep	C00074
h2o	C00001
ACP	C00173
malACP	C01209
C00685	C00685
co2	C00011
C00229	C00229
C01271	C01271
nadp	C00006
C00685	C00685
nadph	C00005
h	C00080
C01271	C01271
nad	C00003
C00685	C00685
nadh	C00004
h	C00080
mmcoa-R	C01213
mmcoa-S	C00683
mmcoa-R	C01213
mmcoa-S	C00683
mmcoa-S	C00683
h2o	C00001
C02170	C02170
coa	C00010
C00682	C00682
co2	C00011
C04480	C04480
C00682	C00682
nad	C00003
h2o	C00001
C02501	C02501
nadh	C00004
h	C00080
C00605	C00605
C00681	C00681
coa	C00010
12dag3p	C00416
C06516	C06516
C06533	C06533
C06161	C06161
C06516	C06516
C16713	C16713
amet	C00019
C16714	C16714
ahcys	C00021
C16707	C16707
C16713	C16713
C16712	C16712
C07592	C07592
C11250	C11250
C16712	C16712
C16710	C16710
h2o	C00001
C11250	C11250
C00058	C00058
C16709	C16709
C16710	C16710
C05176	C05176
C09654	C09654
C05176	C05176
C05243	C05243
C07547	C07547
atp	C00002
succ	C00042
coa	C00010
adp	C00008
pi	C00009
succoa	C00091
succoa	C00091
mal-L	C00149
succ	C00042
C04348	C04348
succoa	C00091
h2o	C00001
coa	C00010
succ	C00042
succ	C00042
fad	C00016
fadh2	C01352
fum	C00122
C04593	C04593
pyr	C00022
succ	C00042
C11736	C11736
atp	C00002
C04242	C04242
adp	C00008
C16633	C16633
atp	C00002
C16634	C16634
adp	C00008
C07649	C07649
prpp	C00119
C16634	C16634
ppi	C00013
C07649	C07649
C00672	C00672
C11736	C11736
pi	C00009
C02380	C02380
prpp	C00119
C04646	C04646
ppi	C00013
C02380	C02380
amet	C00019
C16614	C16614
ahcys	C00021
C02380	C02380
h2o	C00001
o2	C00007
C16613	C16613
h2o2	C00027
C06837	C06837
C02380	C02380
C16621	C16621
C18036	C18036
C18037	C18037
C02094	C02094
C18036	C18036
C04646	C04646
amet	C00019
C16615	C16615
ahcys	C00021
C16614	C16614
prpp	C00119
C16615	C16615
ppi	C00013
atp	C00002
udp	C00015
adp	C00008
utp	C00075
atp	C00002
udp	C00015
adp	C00008
utp	C00075
C11953	C11953
nadph	C00005
o2	C00007
C11954	C11954
nadp	C00006
h2o	C00001
C01054	C01054
C08616	C08616
utp	C00075
amp	C00020
udp	C00015
adp	C00008
C11998	C11998
nadph	C00005
h	C00080
o2	C00007
C11999	C11999
nadp	C00006
h2o	C00001
C11969	C11969
nadph	C00005
o2	C00007
C11970	C11970
nadp	C00006
h2o	C00001
C01054	C01054
C08628	C08628
C11977	C11977
nadph	C00005
o2	C00007
C11978	C11978
nadp	C00006
h2o	C00001
C11993	C11993
C11911	C11911
C11994	C11994
dtdp	C00363
C11997	C11997
C11911	C11911
C11998	C11998
dtdp	C00363
C11994	C11994
nadph	C00005
o2	C00007
C11995	C11995
nadp	C00006
h2o	C00001
C06140	C06140
h2o	C00001
C06141	C06141
C00270	C00270
C11994	C11994
nadph	C00005
o2	C00007
C11996	C11996
nadp	C00006
h2o	C00001
udp	C00015
h2o	C00001
ump	C00105
pi	C00009
ser-L	C00065
C00481	C00481
C01162	C01162
h2o	C00001
amet	C00019
C05619	C05619
ahcys	C00021
C00482	C00482
C00477	C00477
C00030	C00030
o2	C00007
C02633	C02633
C00028	C00028
h2o	C00001
C00154	C00154
C00477	C00477
coa	C00010
C02681	C02681
C00583	C00583
C00479	C00479
h2o	C00001
C05979	C05979
nad	C00003
C00479	C00479
nadh	C00004
h	C00080
C05822	C05822
h2o	C00001
C00475	C00475
pi	C00009
dctp	C00458
C00475	C00475
dcdp	C00705
cmp	C00055
dutp	C00460
C00475	C00475
dudp	C01346
cmp	C00055
C00477	C00477
o2	C00007
C02513	C02513
h2o2	C00027
atp	C00002
nh4	C00014
co2	C00011
adp	C00008
cbp	C00169
C16699	C16699
h2o	C00001
man6p	C00275
glyc-R	C00258
atp	C00002
ump	C00105
adp	C00008
udp	C00015
atp	C00002
ump	C00105
adp	C00008
udp	C00015
utp	C00075
h2o	C00001
udp	C00015
pi	C00009
C16274	C16274
C16275	C16275
C05432	C05432
C16274	C16274
C16277	C16277
C16278	C16278
C05432	C05432
C16277	C16277
C06098	C06098
C16282	C16282
C08586	C08586
C16276	C16276
C16270	C16270
C16271	C16271
C16282	C16282
C16284	C16284
C16279	C16279
C16280	C16280
C16277	C16277
C16279	C16279
C15980	C15980
C05996	C05996
C15980	C15980
C15973	C15973
coa	C00010
C15979	C15979
C02647	C02647
nad	C00003
h2o	C00001
4gubut	C01035
nadh	C00004
h	C00080
C03836	C03836
nad	C00003
C01034	C01034
nadh	C00004
h	C00080
3mop	C00671
coa	C00010
nad	C00003
C15980	C15980
co2	C00011
nadh	C00004
h	C00080
2mbcoa	C01033
C00028	C00028
2mb2coa	C03345
C00030	C00030
C15980	C15980
C00028	C00028
2mb2coa	C03345
C00030	C00030
C03771	C03771
C02647	C02647
co2	C00011
C19778	C19778
h2o	C00001
C19780	C19780
nh4	C00014
C00128	C00128
C04799	C04799
C00827	C00827
C00163	C00163
lac-L	C00186
ppcoa	C00100
C17205	C17205
h2o	C00001
lac-D	C00256
so4	C00059
lac-L	C00186
oaa	C00036
mal-L	C00149
pyr	C00022
lald-L	C00424
nad	C00003
h2o	C00001
lac-L	C00186
nadh	C00004
h	C00080
C00185	C00185
C02964	C02964
C06219	C06219
h2o	C00001
C00185	C00185
glc-D	C00031
C00185	C00185
C00028	C00028
C01093	C01093
C00030	C00030
C00185	C00185
o2	C00007
C01093	C01093
h2o2	C00027
C00491	C00491
gthrd	C00051
gthox	C00127
cys-L	C00097
xu5p-D	C00231
fald	C00067
g3p	C00118
C00184	C00184
C19933	C19933
o2	C00007
C19934	C19934
h2o2	C00027
C19931	C19931
nadp	C00006
C19932	C19932
nadph	C00005
h	C00080
aspsa	C00441
nad	C00003
h2o	C00001
asp-L	C00049
nadh	C00004
h	C00080
C01750	C01750
udpg	C00029
C19796	C19796
udp	C00015
C00389	C00389
C02199	C02199
C01750	C01750
udp	C00015
C05903	C05903
C02199	C02199
C16911	C16911
udp	C00015
C19929	C19929
h2o	C00001
24dab	C03283
ac	C00033
C06231	C06231
h2o	C00001
C19929	C19929
C18049	C18049
h2o	C00001
C19777	C19777
C00060	C00060
C00533	C00533
nh4	C00014
n2o	C00887
h2o	C00001
C00533	C00533
C19935	C19935
n2o	C00887
C00697	C00697
C06372	C06372
pi	C00009
gal1p	C00446
C00140	C00140
gthrd	C00051
h2o	C00001
C01419	C01419
glu-L	C00025
udpg	C00029
C17556	C17556
ump	C00105
C19772	C19772
C19580	C19580
C19581	C19581
fald	C00067
atp	C00002
C19769	C19769
h2o	C00001
adp	C00008
C19770	C19770
C19566	C19566
C19567	C19567
C19568	C19568
C19574	C19574
C19603	C19603
C19563	C19563
C19564	C19564
fald	C00067
C19581	C19581
h2o	C00001
C19582	C19582
C00697	C00697
h2o	C00001
C19567	C19567
C19569	C19569
C19775	C19775
h2o	C00001
C06108	C06108
coa	C00010
C19577	C19577
C19578	C19578
C19568	C19568
C19564	C19564
h2o	C00001
C19565	C19565
C00697	C00697
h2o	C00001
udpg	C00029
C03514	C03514
C06740	C06740
udp	C00015
C20695	C20695
o2	C00007
C20696	C20696
C20697	C20697
C01107	C01107
atp	C00002
C20345	C20345
adp	C00008
pi	C00009
co2	C00011
C00190	C00190
C19773	C19773
ump	C00105
C19774	C19774
C04353	C04353
nadph	C00005
h	C00080
o2	C00007
C03742	C03742
nadp	C00006
h2o	C00001
C11505	C11505
nadh	C00004
h	C00080
o2	C00007
C11506	C11506
nad	C00003
h2o	C00001
C02060	C02060
akg	C00026
o2	C00007
C07343	C07343
succ	C00042
co2	C00011
C05906	C05906
akg	C00026
o2	C00007
C01617	C01617
succ	C00042
co2	C00011
h2o	C00001
C11504	C11504
o2	C00007
C06332	C06332
C00237	C00237
C00698	C00698
o2	C00007
C01486	C01486
C06526	C06526
nadph	C00005
h	C00080
o2	C00007
C07344	C07344
nadp	C00006
h2o	C00001
C00533	C00533
o2	C00007
nadh	C00004
h	C00080
C00244	C00244
nad	C00003
C00533	C00533
o2	C00007
nadph	C00005
h	C00080
C00244	C00244
nadp	C00006
C04079	C04079
C00831	C00831
co2	C00011
C00831	C00831
h2o	C00001
pnto-R	C00864
C01678	C01678
pyr	C00022
C00872	C00872
ala-L	C00041
C00830	C00830
atp	C00002
C00831	C00831
adp	C00008
pan4p	C01134
atp	C00002
C00836	C00836
adp	C00008
C01120	C01120
C00835	C00835
h2o	C00001
C02333	C02333
nh4	C00014
C02953	C02953
nadp	C00006
C00835	C00835
nadph	C00005
h	C00080
C00836	C00836
nadp	C00006
C02934	C02934
nadph	C00005
h	C00080
C00836	C00836
fad	C00016
fadh2	C01352
C00319	C00319
atp	C00002
C02336	C02336
adp	C00008
C05345	C05345
C11902	C11902
C18223	C18223
ppi	C00013
C18222	C18222
C09118	C09118
C00128	C00128
C06141	C06141
cmp	C00055
C06140	C06140
C11902	C11902
C18225	C18225
ppi	C00013
C16688	C16688
h2o	C00001
C02336	C02336
C00668	C00668
C11901	C11901
C18211	C18211
ppi	C00013
C18220	C18220
C12077	C12077
C18221	C18221
C18222	C18222
C18211	C18211
C18221	C18221
fald	C00067
C06717	C06717
C18235	C18235
C20497	C20497
C20415	C20415
C20498	C20498
dtdp	C00363
C18235	C18235
nad	C00003
h2o	C00001
C00058	C00058
C06717	C06717
nadh	C00004
h	C00080
C06089	C06089
C18226	C18226
ppi	C00013
C20149	C20149
C18016	C18016
C20424	C20424
pep	C00074
h2o	C00001
C20418	C20418
pi	C00009
pnto-R	C00864
C00030	C00030
C05944	C05944
C00028	C00028
h2o	C00001
C00353	C00353
C11902	C11902
C00096	C00096
C02347	C02347
gmp	C00144
C16687	C16687
C11902	C11902
h2o	C00001
C11890	C11890
ppi	C00013
C11700	C11700
accoa	C00024
C11900	C11900
coa	C00010
C20608	C20608
nadp	C00006
C20609	C20609
nadph	C00005
h	C00080
h2s	C00283
nad	C00003
C00087	C00087
nadh	C00004
h	C00080
C00190	C00190
C02352	C02352
udp	C00015
C02352	C02352
C02564	C02564
h2o	C00001
C01494	C01494
gly	C00037
C02354	C02354
h2o	C00001
C05822	C05822
atp	C00002
C05924	C05924
ppi	C00013
C19848	C19848
atp	C00002
glu-L	C00025
adp	C00008
glu5p	C03287
atp	C00002
glu-L	C00025
adp	C00008
glu5p	C03287
accoa	C00024
coa	C00010
aacoa	C00332
malcoa	C00083
accoa	C00024
co2	C00011
accoa	C00024
pi	C00009
coa	C00010
actp	C00227
C01011	C01011
accoa	C00024
pyr	C00022
C05993	C05993
coa	C00010
amp	C00020
accoa	C00024
atp	C00002
ac	C00033
coa	C00010
amp	C00020
ppi	C00013
accoa	C00024
accoa	C00024
C00012	C00012
coa	C00010
C03011	C03011
C20151	C20151
C11899	C11899
ppaca	C03167
C05682	C05682
2aeppn	C03557
C05679	C05679
C19864	C19864
h2o	C00001
C19800	C19800
C19844	C19844
2aeppn	C03557
C05683	C05683
3mob	C00141
coa	C00010
nad	C00003
C00630	C00630
co2	C00011
nadh	C00004
h	C00080
C03561	C03561
C06143	C06143
coa	C00010
C03582	C03582
C05901	C05901
C05952	C05952
o2	C00007
nadph	C00005
h	C00080
C03577	C03577
nadp	C00006
h2o	C00001
C19846	C19846
h2o	C00001
C19845	C19845
C00132	C00132
C19713(n)	C19713(n)
h2o	C00001
C19709(n-1)	C19709(n-1)
C19843	C19843
C15973	C15973
nad	C00003
C15972	C15972
nadh	C00004
h	C00080
G10610	G10610
G13027	G13027
G10619	G10619
G13026	G13026
G10611	G10611
G00388	G00388
G10619	G10619
G05309	G05309
G10611	G10611
G05309	G05309
G10619	G10619
G00704	G00704
C16001	C16001
h2o2	C00027
C16002	C16002
h2o	C00001
26dap-LL	C00666
akg	C00026
thdp	C03972
glu-L	C00025
h2o	C00001
G10611	G10611
G00025	G00025
G10619	G10619
G13023	G13023
G10611	G10611
G01977	G01977
G10619	G10619
G13024	G13024
G10611	G10611
G01941	G01941
G10619	G10619
G13025	G13025
G10609	G10609
G00025	G00025
G10619	G10619
G11136	G11136
C00096	C00096
C01923	C01923
gdp	C00035
C04097	C04097
C00096	C00096
C01923	C01923
gdp	C00035
C04098	C04098
C16388	C16388
nad	C00003
C16389	C16389
nadh	C00004
h	C00080
accoa	C00024
C15534	C15534
coa	C00010
C15535	C15535
C01892	C01892
nadh	C00004
h	C00080
C04371	C04371
nad	C00003
btamp	C05921
coa	C00010
amp	C00020
C01894	C01894
C03578	C03578
nad	C00003
C01901	C01901
nadh	C00004
h	C00080
C03578	C03578
nadp	C00006
C01901	C01901
nadph	C00005
h	C00080
C01902	C01902
C05437	C05437
atp	C00002
C01906	C01906
adp	C00008
C03606	C03606
C16172	C16172
fad	C00016
C16387	C16387
fadh2	C01352
amet	C00019
C00323	C00323
ahcys	C00021
C00406	C00406
atp	C00002
C01197	C01197
coa	C00010
amp	C00020
ppi	C00013
C00323	C00323
C00322	C00322
C15972	C15972
C06157	C06157
co2	C00011
C10945	C10945
coa	C00010
nadp	C00006
C00323	C00323
nadph	C00005
h	C00080
C00323	C00323
icit	C00311
coa	C00010
C02927	C02927
C00323	C00323
ptrc	C00134
coa	C00010
C03002	C03002
C00323	C00323
C00296	C00296
coa	C00010
C00852	C00852
C15801	C15801
o2	C00007
C15802	C15802
h2o	C00001
C00353	C00353
ipdp	C00129
C04217	C04217
ppi	C00013
C11536	C11536
so3	C00094
pep	C00074
spmd	C00315
nad	C00003
C15853	C15853
nadh	C00004
h	C00080
C15793	C15793
o2	C00007
C00030	C00030
C15794	C15794
h2o	C00001
C00028	C00028
C15794	C15794
C08814	C08814
C15797	C15797
C15798	C15798
C15800	C15800
C15801	C15801
C15666	C15666
h2o	C00001
C07756	C07756
glutar	C00489
C15854	C15854
nadh	C00004
h	C00080
C07282	C07282
nad	C00003
C15853	C15853
C07281	C07281
C15854	C15854
13dampp	C00986
C09893	C09893
nadph	C00005
h	C00080
C11952	C11952
nadp	C00006
grdp	C00341
C11393	C11393
C04394	C04394
h2o	C00001
C19842	C19842
ac	C00033
C09849	C09849
nadp	C00006
C09848	C09848
nadph	C00005
h	C00080
C11393	C11393
C09844	C09844
C11386	C11386
nadp	C00006
C11384	C11384
nadph	C00005
h	C00080
C11908	C11908
glu-L	C00025
C11925	C11925
akg	C00026
C01499	C01499
nad	C00003
h2o	C00001
C16461	C16461
nadh	C00004
h	C00080
C11907	C11907
C11908	C11908
C09848	C09848
nad	C00003
h2o	C00001
C16462	C16462
nadh	C00004
h	C00080
C14151	C14151
amet	C00019
C14152	C14152
ahcys	C00021
C11909	C11909
glu-L	C00025
C11910	C11910
akg	C00026
C15777	C15777
nadp	C00006
C15778	C15778
nadph	C00005
h	C00080
C19082	C19082
nad	C00003
C19083	C19083
nadh	C00004
h	C00080
C11910	C11910
amet	C00019
C11911	C11911
ahcys	C00021
C15778	C15778
nadp	C00006
C05440	C05440
nadph	C00005
h	C00080
C05107	C05107
nadph	C00005
h	C00080
C01164	C01164
nadp	C00006
3hpaACP	C04633
C05763	C05763
h2o	C00001
C05427	C05427
hgentis	C00544
C15882	C15882
ppi	C00013
co2	C00011
C15882	C15882
amet	C00019
C15883	C15883
ahcys	C00021
C15883	C15883
C02483	C02483
C15882	C15882
C14151	C14151
C00535	C00535
h	C00080
nadh	C00004
C04295	C04295
nad	C00003
C00223	C00223
malcoa	C00083
C06561	C06561
coa	C00010
co2	C00011
msa	C00222
C00804	C00804
h2o	C00001
atp	C00002
C00811	C00811
coa	C00010
amp	C00020
ppi	C00013
C00223	C00223
C00223	C00223
agm	C00179
C04498	C04498
coa	C00010
malcoa	C00083
C00223	C00223
coa	C00010
C03582	C03582
co2	C00011
C05608	C05608
coa	C00010
nadp	C00006
C00223	C00223
nadph	C00005
h	C00080
C01011	C01011
C00531	C00531
h2o	C00001
C00904	C00904
C00531	C00531
h2o	C00001
aps	C00224
atp	C00002
so4	C00059
ap4a	C01260
aps	C00224
nh4	C00014
C03851	C03851
so4	C00059
pydam	C00534
pi	C00009
pyam5p	C00647
h2o	C00001
C03917	C03917
nadp	C00006
C00535	C00535
nadph	C00005
